0.000000 13.000000 20.000000 
0.010000 13.210199 16.885275 
0.020000 13.810387 14.313958 
0.030000 14.777113 12.229758 
0.040000 16.109482 10.569771 
0.050000 17.822550 9.275103 
0.060000 19.942484 8.296298 
0.070000 22.502117 7.596250 
0.080000 25.535622 7.152337 
0.090000 29.070648 6.959097 
0.100000 33.115665 7.032674 
0.110000 37.638977 7.418506 
0.120000 42.534386 8.203937 
0.130000 47.567459 9.536810 
0.140000 52.300293 11.646455 
0.150000 56.013416 14.846970 
0.160000 57.703602 19.462931 
0.170000 56.331718 25.573278 
0.180000 51.457966 32.565899 
0.190000 43.903091 38.924225 
0.200000 35.529926 42.890423 
0.210000 28.083523 43.617981 
0.220000 22.366701 41.521088 
0.230000 18.369333 37.658897 
0.240000 15.750021 33.055023 
0.250000 14.149162 28.415854 
0.260000 13.293735 24.134142 
0.270000 13.002930 20.382879 
0.280000 13.166877 17.204960 
0.290000 13.725217 14.575561 
0.300000 14.651449 12.440146 
0.310000 15.942533 10.735898 
0.320000 17.612007 9.403139 
0.330000 19.685013 8.391189 
0.340000 22.193876 7.661456 
0.350000 25.172941 7.189593 
0.360000 28.651100 6.968048 
0.370000 32.639809 7.010247 
0.380000 37.113251 7.357842 
0.390000 41.975792 8.092690 
0.400000 47.010666 9.354813 
0.410000 51.806847 11.363634 
0.420000 55.678932 14.425246 
0.430000 57.649567 18.871466 
0.440000 56.659008 24.828705 
0.450000 52.161152 31.783226 
0.460000 44.823895 38.305336 
0.470000 36.442707 42.604618 
0.480000 28.834236 43.692677 
0.490000 22.914459 41.863029 
0.500000 18.739864 38.142487 
0.510000 15.985842 33.579987 
0.520000 14.286761 28.920334 
0.530000 13.358695 24.587074 
0.540000 13.011464 20.772827 
0.550000 13.128440 17.531387 
0.560000 13.644628 14.843227 
0.570000 14.530348 12.655825 
0.580000 15.780334 10.906582 
0.590000 17.406546 9.535111 
0.600000 19.433044 8.489545 
0.610000 21.891588 7.729832 
0.620000 24.816605 7.229929 
0.630000 28.238079 6.980247 
0.640000 32.170212 6.991583 
0.650000 36.592667 7.301953 
0.660000 41.419735 7.987954 
0.670000 46.451397 9.182062 
0.680000 51.302429 11.093946 
0.690000 55.321091 14.021054 
0.700000 57.558262 18.299656 
0.710000 56.941227 24.097874 
0.720000 52.827442 30.995966 
0.730000 45.731400 37.658108 
0.740000 37.365849 42.277523 
0.750000 29.606598 43.730328 
0.760000 23.484070 42.181389 
0.770000 19.127934 38.615788 
0.780000 16.234596 34.103889 
0.790000 14.433798 29.428925 
0.800000 13.430779 25.046434 
0.810000 13.025714 21.169827 
0.820000 13.094942 17.864609 
0.830000 13.568633 15.117033 
0.839999 14.413796 12.876871 
0.849999 15.622852 11.081894 
0.859999 17.206118 9.671078 
0.869999 19.186527 8.591406 
0.879999 21.595201 7.801397 
0.889999 24.466572 7.273341 
0.899999 27.831577 6.995657 
0.909999 31.706930 6.976602 
0.919999 36.077400 7.250692 
0.929999 40.866600 7.889482 
0.939999 45.890354 9.018186 
0.949999 50.788177 10.836896 
0.959999 54.941433 13.633918 
0.969999 57.431145 17.747515 
0.979999 57.178627 23.382019 
0.989999 53.455021 30.206676 
