0.000000 10.000000 20.000000 
0.010000 10.188727 16.385090 
0.020000 10.724492 13.472686 
0.030000 11.586468 11.155709 
0.040000 12.778547 9.332446 
0.050000 14.322575 7.914518 
0.060000 16.254467 6.829455 
0.070000 18.621675 6.020939 
0.080000 21.480871 5.448410 
0.090000 24.894695 5.087147 
0.100000 28.926035 4.929745 
0.110000 33.627247 4.990254 
0.120000 39.019779 5.313018 
0.130000 45.056034 5.989823 
0.140000 51.549515 7.191158 
0.150000 58.053410 9.217918 
0.160000 63.676662 12.566701 
0.170000 66.907730 17.934475 
0.180000 65.781197 25.907129 
0.190000 59.018253 35.986008 
0.200000 47.845497 45.596004 
0.210000 35.846981 51.287552 
0.220000 26.060623 51.650803 
0.230000 19.301973 47.890278 
0.240000 15.022733 42.047401 
0.250000 12.439558 35.693558 
0.260000 10.961619 29.702587 
0.270000 10.219599 24.450089 
0.280000 9.999920 20.032528 
0.290000 10.185652 16.411472 
0.300000 10.718718 13.493780 
0.310000 11.578051 11.172383 
0.320000 12.767375 9.345481 
0.330000 14.308408 7.924570 
0.340000 16.236961 6.837049 
0.350000 18.600405 6.026467 
0.360000 21.455345 5.452139 
0.370000 24.864393 5.089210 
0.380000 28.890471 4.930122 
0.390000 33.586086 4.988723 
0.400000 38.973068 5.309052 
0.410000 45.004608 5.982409 
0.420000 51.495754 7.178460 
0.430000 58.002487 9.196774 
0.440000 63.638218 12.532146 
0.450000 66.896645 17.880482 
0.460000 65.813087 25.831560 
0.470000 59.095413 35.900890 
0.480000 47.945576 45.529682 
0.490000 35.938591 51.263184 
0.500000 26.127956 51.667568 
0.510000 19.345881 47.932262 
0.520000 15.049709 42.098942 
0.530000 12.455421 35.744820 
0.540000 10.970223 29.748810 
0.550000 10.223231 24.489599 
0.560000 9.999866 20.065243 
0.570000 10.182586 16.438011 
0.580000 10.712940 13.515001 
0.590000 11.569620 11.189159 
0.600000 12.756180 9.358597 
0.610000 14.294208 7.934686 
0.620000 16.219414 6.844692 
0.630000 18.579081 6.032034 
0.640000 21.429752 5.455897 
0.650000 24.834009 5.091295 
0.660000 28.854807 4.930515 
0.670000 33.544804 4.987202 
0.680000 38.926205 5.305094 
0.690000 44.952995 5.974999 
0.700000 51.441765 7.165763 
0.710000 57.951286 9.175625 
0.720000 63.599445 12.497577 
0.730000 66.885201 17.826437 
0.740000 65.844711 25.755817 
0.750000 59.172588 35.815380 
0.760000 48.046032 45.462795 
0.770000 36.030754 51.238335 
0.780000 26.195789 51.684120 
0.790000 19.390146 47.974289 
0.800000 15.076916 42.150677 
0.810000 12.471426 35.796333 
0.820000 10.978912 29.795286 
0.830000 10.226912 24.529343 
0.839999 9.999835 20.098156 
0.849999 10.179526 16.464714 
0.859999 10.707157 13.536355 
0.869999 11.561172 11.206041 
0.879999 12.744955 9.371797 
0.889999 14.279967 7.944868 
0.899999 16.201813 6.852387 
0.909999 18.557690 6.037640 
0.919999 21.404078 5.459685 
0.929999 24.803526 5.093401 
0.939999 28.819023 4.930923 
0.949999 33.503380 4.985691 
0.959999 38.879173 5.301140 
0.969999 44.901180 5.967588 
0.979999 51.387535 7.153061 
0.989999 57.899799 9.154468 
