0.000000 19.000000 20.000000 
0.010000 19.201965 17.928864 
0.020000 19.785057 16.135838 
0.030000 20.724607 14.633347 
0.040000 22.005566 13.419055 
0.050000 23.617886 12.484937 
0.060000 25.551235 11.823735 
0.070000 27.788584 11.433730 
0.080000 30.298016 11.322547 
0.090000 33.022156 11.510433 
0.100000 35.864925 12.032916 
0.110000 38.676556 12.941771 
0.120000 41.240505 14.301449 
0.130000 43.271091 16.175459 
0.140000 44.437313 18.594975 
0.150000 44.430424 21.505363 
0.160000 43.076626 24.703981 
0.170000 40.452015 27.814322 
0.180000 36.914310 30.354172 
0.190000 32.995926 31.898966 
0.200000 29.214588 32.244164 
0.210000 25.928078 31.454613 
0.220000 23.301613 29.788443 
0.230000 21.357279 27.573704 
0.240000 20.042688 25.112577 
0.250000 19.282160 22.636496 
0.260000 19.004160 20.299978 
0.270000 19.151936 18.193521 
0.280000 19.685139 16.361710 
0.290000 20.577478 14.819843 
0.300000 21.812859 13.566988 
0.310000 23.380844 12.595464 
0.320000 25.271486 11.897605 
0.330000 27.469090 11.470705 
0.340000 29.944311 11.320923 
0.350000 32.643936 11.466623 
0.360000 35.477985 11.941152 
0.370000 38.304825 12.794146 
0.380000 40.917458 14.088838 
0.390000 43.038952 15.890219 
0.400000 44.341614 18.236490 
0.410000 44.507923 21.088381 
0.420000 43.338387 24.266243 
0.430000 40.870655 27.415644 
0.440000 37.427528 30.060648 
0.450000 33.528267 31.758007 
0.460000 29.703217 32.267334 
0.470000 26.336220 31.619291 
0.480000 23.616789 30.052973 
0.490000 21.582247 27.893631 
0.500000 20.186750 25.450645 
0.510000 19.355696 22.966013 
0.520000 19.016090 20.604151 
0.530000 19.108955 18.463179 
0.540000 19.591806 16.592852 
0.550000 20.436659 15.011591 
0.560000 21.626287 13.720033 
0.570000 23.149776 12.710965 
0.580000 24.997446 11.976401 
0.590000 27.154793 11.512722 
0.600000 29.594860 11.324681 
0.610000 32.268356 11.428813 
0.620000 35.091118 11.856310 
0.630000 37.929386 12.654632 
0.640000 40.585598 13.885587 
0.650000 42.791889 15.615136 
0.660000 44.224976 17.887568 
0.670000 44.560581 20.677757 
0.680000 43.575851 23.828312 
0.690000 41.271004 27.007803 
0.700000 37.932240 29.749535 
0.710000 34.062057 31.594904 
0.720000 30.200403 32.268986 
0.730000 26.756336 31.766987 
0.740000 23.944538 30.306602 
0.750000 21.818893 28.208382 
0.760000 20.341105 25.787973 
0.770000 19.438190 23.297787 
0.780000 19.035912 20.912357 
0.790000 19.073103 18.737766 
0.800000 19.505108 16.829254 
0.810000 20.302176 15.208606 
0.820000 21.445873 13.878211 
0.830000 22.924711 12.831455 
0.839999 24.729166 12.060124 
0.849999 26.845791 11.559756 
0.859999 29.249832 11.333764 
0.869999 31.895691 11.396906 
0.879999 34.704746 11.778254 
0.889999 37.550838 12.523062 
0.899999 40.245705 13.691541 
0.909999 42.530777 15.350164 
0.919999 44.088158 17.548424 
0.929999 44.588730 20.274136 
0.939999 43.788631 23.391283 
0.949999 41.651955 26.592091 
0.959999 38.427006 29.421833 
0.969999 34.596050 31.409992 
0.979999 30.705383 32.248768 
0.989999 27.188139 31.896944 
