0.000000 22.000000 20.000000 
0.010000 22.171434 18.472967 
0.020000 22.668985 17.120043 
0.030000 23.470024 15.969844 
0.040000 24.553860 15.038239 
0.050000 25.898840 14.334279 
0.060000 27.478395 13.864889 
0.070000 29.256151 13.638381 
0.080000 31.180155 13.666892 
0.090000 33.176582 13.967577 
0.100000 35.143871 14.562016 
0.110000 36.949333 15.472752 
0.120000 38.431782 16.715334 
0.130000 39.414951 18.284361 
0.140000 39.735760 20.133888 
0.150000 39.286247 22.157436 
0.160000 38.057453 24.179577 
0.170000 36.163143 25.973701 
0.180000 33.823498 27.310677 
0.190000 31.309845 28.021641 
0.200000 28.876928 28.043427 
0.210000 26.714861 27.424347 
0.220000 24.935020 26.293882 
0.230000 23.582369 24.817844 
0.240000 22.658216 23.159763 
0.250000 22.141340 21.457783 
0.260000 22.002583 19.816311 
0.270000 22.212894 18.307381 
0.280000 22.746542 16.976721 
0.290000 23.581228 15.851135 
0.300000 24.696325 14.945430 
0.310000 26.069830 14.268196 
0.320000 27.674309 13.826360 
0.330000 29.471897 13.628572 
0.340000 31.408443 13.687516 
0.350000 33.407200 14.020926 
0.360000 35.363110 14.650741 
0.370000 37.139912 15.599199 
0.380000 38.573746 16.880268 
0.390000 39.488132 18.484941 
0.400000 39.724030 20.361221 
0.410000 39.182831 22.394732 
0.420000 37.869160 24.402624 
0.430000 35.910740 26.155025 
0.440000 33.537006 27.426601 
0.450000 31.020697 28.059017 
0.460000 28.610916 28.002491 
0.470000 26.488779 27.316742 
0.480000 24.757029 26.137751 
0.490000 23.454380 24.632769 
0.500000 22.578573 22.963253 
0.510000 22.106867 21.263639 
0.520000 22.009817 19.634399 
0.530000 22.258667 18.144175 
0.540000 22.828119 16.836130 
0.550000 23.696188 15.735353 
0.560000 24.842258 14.855660 
0.570000 26.243927 14.205245 
0.580000 27.872831 13.791079 
0.590000 29.689537 13.622183 
0.600000 31.637609 13.711799 
0.610000 33.637299 14.078235 
0.620000 35.580009 14.743732 
0.630000 37.325947 15.730121 
0.640000 38.708775 17.049580 
0.650000 39.552204 18.689230 
0.660000 39.701824 20.590748 
0.670000 39.068974 22.631758 
0.680000 37.672146 24.622278 
0.690000 35.652740 26.329880 
0.700000 33.248631 27.533895 
0.710000 30.733028 28.087097 
0.720000 28.348806 27.953093 
0.730000 26.267950 27.202534 
0.740000 24.584778 25.977283 
0.750000 23.332081 24.445526 
0.760000 22.504307 22.766369 
0.770000 22.077374 21.070456 
0.780000 22.021650 19.454355 
0.790000 22.308706 17.983402 
0.800000 22.913675 16.698299 
0.810000 23.814856 15.622509 
0.820000 24.991610 14.768935 
0.830000 26.421074 14.145429 
0.839999 28.073887 13.759052 
0.849999 29.908968 13.619226 
0.859999 31.867510 13.739763 
0.869999 33.866684 14.139528 
0.879999 35.794331 14.841013 
0.889999 37.507172 15.865511 
0.899999 38.836609 17.223215 
0.909999 39.606972 18.897089 
0.919999 39.669079 20.822222 
0.929999 38.944801 22.868174 
0.939999 37.466728 24.838163 
0.949999 35.389572 26.497953 
0.959999 32.958797 27.632406 
0.969999 30.447178 28.105913 
0.979999 28.090807 27.895411 
0.989999 26.052465 27.081980 
