0.000000 11.000000 20.000000 
0.010000 11.197740 16.550251 
0.020000 11.760185 13.748126 
0.030000 12.665492 11.504628 
0.040000 13.916237 9.731483 
0.050000 15.532640 8.350286 
0.060000 17.548347 7.296199 
0.070000 20.007282 6.519155 
0.080000 22.960371 5.984379 
0.090000 26.460791 5.673382 
0.100000 30.555880 5.586558 
0.110000 35.272610 5.748813 
0.120000 40.591419 6.220487 
0.130000 46.399712 7.117021 
0.140000 52.412407 8.641463 
0.150000 58.048679 11.128838 
0.160000 62.285683 15.073291 
0.170000 63.631016 21.022135 
0.180000 60.583984 29.098326 
0.190000 52.860973 38.141747 
0.200000 42.379501 45.538776 
0.210000 32.156342 48.910095 
0.220000 24.127439 47.906902 
0.230000 18.592266 43.856895 
0.240000 15.043182 38.386681 
0.250000 12.881257 32.667618 
0.260000 11.660352 27.342587 
0.270000 11.096674 22.686420 
0.280000 11.023027 18.765219 
0.290000 11.347492 15.542090 
0.300000 12.026026 12.937572 
0.310000 13.045972 10.861368 
0.320000 14.416420 9.227849 
0.330000 16.162485 7.962920 
0.340000 18.321594 7.006626 
0.350000 20.940430 6.313972 
0.360000 24.071321 5.855484 
0.370000 27.766628 5.618602 
0.380000 32.068916 5.611112 
0.390000 36.993256 5.868243 
0.400000 42.495388 6.466072 
0.410000 48.415741 7.545090 
0.420000 54.385937 9.347435 
0.430000 59.692078 12.261433 
0.440000 63.142509 16.823620 
0.450000 63.152325 23.517620 
0.460000 58.464733 32.132938 
0.470000 49.501186 40.954376 
0.480000 38.786774 47.184486 
0.490000 29.174961 49.015995 
0.500000 22.009912 46.801823 
0.510000 17.211796 42.109596 
0.520000 14.189002 36.453888 
0.530000 12.383718 30.817427 
0.540000 11.408190 25.699343 
0.550000 11.023126 21.289200 
0.560000 11.090492 17.609362 
0.570000 11.536856 14.603656 
0.580000 12.330129 12.186457 
0.590000 13.465782 10.267853 
0.600000 14.958790 8.765598 
0.610000 16.838755 7.610180 
0.620000 19.146551 6.746609 
0.630000 21.931223 6.135018 
0.640000 25.245890 5.751376 
0.650000 29.141016 5.589428 
0.660000 33.652454 5.665131 
0.670000 38.779865 6.025511 
0.680000 44.448116 6.765000 
0.690000 50.440224 8.053350 
0.700000 56.288849 10.177138 
0.710000 61.130527 13.579497 
0.720000 63.610271 18.819256 
0.730000 62.129917 26.243347 
0.740000 55.843170 35.202465 
0.750000 45.941566 43.465622 
0.760000 35.333691 48.313904 
0.770000 26.481651 48.656284 
0.780000 20.162495 45.419308 
0.790000 16.030472 40.258797 
0.800000 13.470346 34.527382 
0.810000 11.978354 29.028130 
0.820000 11.221681 24.137140 
0.830000 10.999993 19.974821 
0.839999 11.200294 16.529631 
0.849999 11.765053 13.731508 
0.859999 12.672618 11.491411 
0.869999 13.925703 9.721107 
0.879999 15.544630 8.342278 
0.889999 17.563120 7.290174 
0.899999 20.025156 6.514833 
0.909999 22.981697 5.981583 
0.919999 26.485916 5.672047 
0.929999 30.585072 5.586760 
0.939999 35.305931 5.750818 
0.949999 40.628498 6.224851 
0.959999 46.439339 7.124757 
0.969999 52.451870 8.654305 
0.979999 58.082802 11.149540 
0.989999 62.305996 15.105567 
