0.000000 12.000000 20.000000 
0.010000 12.204903 16.716976 
0.020000 12.788847 14.028529 
0.030000 13.729116 11.862598 
0.040000 15.026682 10.143858 
0.050000 16.699486 8.803749 
0.060000 18.777893 7.785117 
0.070000 21.300905 7.044327 
0.080000 24.311857 6.552623 
0.090000 27.852100 6.298012 
0.100000 31.950523 6.288874 
0.110000 36.605511 6.560844 
0.120000 41.753880 7.189085 
0.130000 47.218826 8.308578 
0.140000 52.628391 10.143177 
0.150000 57.307518 13.032772 
0.160000 60.198166 17.409286 
0.170000 59.987991 23.594391 
0.180000 55.732925 31.282135 
0.190000 47.859814 38.991989 
0.200000 38.406639 44.476727 
0.210000 29.706177 46.256531 
0.220000 22.989521 44.517090 
0.230000 18.333366 40.484261 
0.240000 15.312679 35.444935 
0.250000 13.465490 30.297157 
0.260000 12.446054 25.534489 
0.270000 12.030085 21.369720 
0.280000 12.083298 17.853331 
0.290000 12.531856 14.953673 
0.300000 13.341887 12.604231 
0.310000 14.506591 10.729303 
0.320000 16.038271 9.257093 
0.330000 17.963169 8.125914 
0.340000 20.317553 7.286983 
0.350000 23.143751 6.705903 
0.360000 26.484785 6.364206 
0.370000 30.375736 6.262186 
0.380000 34.828995 6.424353 
0.390000 39.808784 6.909438 
0.400000 45.187908 7.827439 
0.410000 50.677792 9.365738 
0.420000 55.727997 11.819769 
0.430000 59.423454 15.597860 
0.440000 60.504837 21.104568 
0.450000 57.782494 28.342731 
0.460000 51.075924 36.291489 
0.470000 41.908638 42.844101 
0.480000 32.713791 46.054108 
0.490000 25.209251 45.498718 
0.500000 19.831200 42.147812 
0.510000 16.265942 37.350815 
0.520000 14.033974 32.166405 
0.530000 12.741700 27.225243 
0.540000 12.123200 22.828009 
0.550000 12.014919 19.073536 
0.560000 12.323627 15.953426 
0.570000 13.002582 13.410102 
0.580000 14.036148 11.369207 
0.590000 15.430306 9.756516 
0.600000 17.206659 8.506169 
0.610000 19.398214 7.564427 
0.620000 22.045584 6.891445 
0.630000 25.192316 6.462657 
0.640000 28.877728 6.270987 
0.650000 33.124832 6.331155 
0.660000 37.919487 6.687746 
0.670000 43.174683 7.429339 
0.680000 48.671413 8.711244 
0.690000 53.968811 10.785987 
0.700000 58.294655 14.024335 
0.710000 60.496136 18.860222 
0.720000 59.272778 25.512714 
0.730000 53.947865 33.400719 
0.740000 45.415611 40.740990 
0.750000 35.964424 45.326515 
0.760000 27.724241 46.098362 
0.770000 21.575783 43.618793 
0.780000 17.398792 39.208477 
0.790000 14.728493 34.071724 
0.800000 13.127663 28.991531 
0.810000 12.284799 24.374329 
0.820000 12.002625 20.380100 
0.830000 12.165300 17.031445 
0.839999 12.711154 14.284016 
0.849999 13.614456 12.067028 
0.859999 14.874069 10.304904 
0.869999 16.506395 8.928097 
0.879999 18.540680 7.878135 
0.889999 21.015202 7.109907 
0.899999 23.973087 6.593032 
0.909999 27.456289 6.313635 
0.919999 31.495674 6.277719 
0.929999 36.093983 6.517606 
0.939999 41.196465 7.103538 
0.949999 46.641441 8.163013 
0.959999 52.082111 9.909087 
0.969999 56.880238 12.669030 
0.979999 60.017693 16.870071 
0.989999 60.190083 22.863907 
